file_name,bbox,race,age,emotion,gender,skintone,masked
cr_3535.jpg,"[221, 48, 78, 77]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3536.jpg,"[227, 68, 28, 30]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3536.jpg,"[300, 64, 24, 30]",Caucasian,40-50S,Neutral,Male,mid-dark,unmasked
cr_3537.jpg,"[181, 64, 54, 81]",Negroid,20-30S,Neutral,Male,light,masked
cr_3538.jpg,"[123, 0, 134, 118]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_3539.jpg,"[260, 81, 18, 23]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_3539.jpg,"[325, 96, 17, 22]",Mongoloid,40-50S,Neutral,Male,dark,unmasked
cr_3540.jpg,"[107, 31, 45, 61]",Caucasian,20-30S,Fear,Female,mid-dark,masked
cr_3540.jpg,"[237, 32, 45, 59]",Caucasian,20-30S,Fear,Female,light,masked
cr_3541.jpg,"[193, 80, 21, 29]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3543.jpg,"[104, 85, 30, 45]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3543.jpg,"[259, 13, 52, 79]",Caucasian,20-30S,Surprise,Male,dark,unmasked
cr_3544.jpg,"[311, 1, 23, 39]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3544.jpg,"[0, 130, 37, 50]",Caucasian,20-30S,Neutral,Female,light,masked
cr_3544.jpg,"[123, 41, 36, 50]",Negroid,20-30S,Neutral,Female,mid-dark,masked
cr_3545.jpg,"[81, 79, 186, 163]",Caucasian,20-30S,Happiness,Male,light,unmasked
cr_3546.jpg,"[61, 15, 35, 47]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3548.jpg,"[247, 42, 23, 32]",Caucasian,20-30S,Neutral,Male,dark,masked
cr_3548.jpg,"[112, 15, 25, 36]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3549.jpg,"[64, 59, 19, 26]",Caucasian,20-30S,Neutral,Male,mid-light,masked
cr_3549.jpg,"[314, 64, 21, 32]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3552.jpg,"[114, 54, 31, 42]",Mongoloid,20-30S,Happiness,Male,mid-dark,masked
cr_3553.jpg,"[227, 92, 61, 86]",Negroid,20-30S,Neutral,Male,light,masked
cr_3554.jpg,"[158, 74, 41, 58]",Negroid,Senior,Neutral,Male,mid-light,unmasked
cr_3554.jpg,"[90, 116, 35, 40]",Caucasian,Teenager,Happiness,Male,mid-dark,unmasked
cr_3555.jpg,"[316, 45, 51, 57]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3555.jpg,"[90, 43, 49, 61]",Caucasian,Baby,Surprise,Female,light,masked
cr_3556.jpg,"[189, 28, 48, 58]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3557.jpg,"[115, 44, 80, 117]",Negroid,Senior,Neutral,Male,dark,masked
cr_3558.jpg,"[155, 50, 50, 62]",Caucasian,Baby,Neutral,Male,mid-dark,unmasked
cr_3559.jpg,"[315, 192, 18, 16]",Negroid,Baby,Neutral,Male,dark,unmasked
cr_3560.jpg,"[220, 45, 51, 59]",Mongoloid,20-30S,Neutral,Male,dark,unmasked
cr_3561.jpg,"[194, 114, 11, 12]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3561.jpg,"[315, 119, 10, 15]",Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
cr_3562.jpg,"[171, 90, 44, 59]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3563.jpg,"[261, 88, 12, 16]",Mongoloid,40-50S,Neutral,Male,light,unmasked
cr_3563.jpg,"[74, 23, 22, 33]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3564.jpg,"[120, 29, 43, 58]",Negroid,20-30S,Neutral,Female,dark,masked
cr_3565.jpg,"[78, 47, 17, 25]",Caucasian,20-30S,Neutral,Female,light,masked
cr_3566.jpg,"[79, 32, 54, 77]",Caucasian,Baby,Anger,Male,mid-light,masked
cr_3569.jpg,"[207, 39, 59, 82]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3570.jpg,"[39, 151, 29, 32]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3570.jpg,"[195, 31, 29, 35]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3570.jpg,"[34, 32, 28, 31]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3571.jpg,"[171, 49, 63, 77]",Caucasian,40-50S,Neutral,Female,mid-dark,unmasked
cr_3573.jpg,"[58, 46, 66, 82]",Caucasian,20-30S,Anger,Male,mid-dark,unmasked
cr_3575.jpg,"[157, 28, 81, 118]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_3576.jpg,"[305, 38, 38, 50]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3576.jpg,"[49, 52, 33, 71]",Caucasian,Baby,Neutral,Male,light,unmasked
cr_3577.jpg,"[243, 29, 40, 65]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3578.jpg,"[163, 15, 42, 60]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3579.jpg,"[144, 38, 11, 13]",Caucasian,40-50S,Neutral,Male,mid-light,unmasked
cr_3579.jpg,"[56, 47, 12, 19]",Caucasian,40-50S,Neutral,Male,light,masked
cr_3580.jpg,"[197, 40, 37, 50]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3580.jpg,"[106, 41, 24, 33]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3581.jpg,"[481, 79, 11, 19]",Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
cr_3581.jpg,"[95, 69, 12, 17]",Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
cr_3581.jpg,"[723, 94, 12, 16]",Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
cr_3581.jpg,"[444, 109, 13, 16]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_3582.jpg,"[80, 60, 33, 45]",Caucasian,40-50S,Neutral,Male,light,masked
cr_3582.jpg,"[255, 58, 33, 48]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3583.jpg,"[87, 120, 42, 52]",Negroid,20-30S,Fear,Male,dark,unmasked
cr_3584.jpg,"[167, 63, 24, 29]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_3585.jpg,"[158, 41, 70, 98]",Negroid,20-30S,Fear,Female,dark,masked
cr_3587.jpg,"[74, 33, 42, 44]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3588.jpg,"[66, 13, 145, 184]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3589.jpg,"[165, 60, 63, 85]",Caucasian,20-30S,Disgust,Male,mid-dark,masked
cr_3590.jpg,"[185, 48, 106, 161]",Negroid,20-30S,Neutral,Male,dark,masked
cr_3591.jpg,"[162, 28, 15, 19]",Caucasian,Baby,Sadness,Male,light,unmasked
cr_3593.jpg,"[161, 76, 92, 116]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3594.jpg,"[64, 90, 53, 41]",Caucasian,Baby,Neutral,Male,light,unmasked
cr_3596.jpg,"[109, 35, 67, 99]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3597.jpg,"[194, 112, 25, 37]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3597.jpg,"[303, 72, 28, 40]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3597.jpg,"[40, 71, 26, 35]",Caucasian,20-30S,Neutral,Female,mid-dark,masked
cr_3597.jpg,"[130, 84, 26, 37]",Caucasian,40-50S,Neutral,Male,light,masked
cr_3597.jpg,"[242, 103, 25, 34]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3599.jpg,"[44, 102, 92, 127]",Negroid,Teenager,Fear,Male,dark,unmasked
cr_3600.jpg,"[347, 43, 30, 44]",Negroid,20-30S,Neutral,Male,dark,masked
cr_3600.jpg,"[97, 69, 26, 39]",Negroid,40-50S,Neutral,Male,dark,masked
cr_3601.jpg,"[47, 87, 19, 27]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3603.jpg,"[170, 75, 21, 22]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_3604.jpg,"[60, 39, 49, 67]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3605.jpg,"[249, 195, 18, 23]",Mongoloid,Senior,Happiness,Male,mid-dark,masked
cr_3607.jpg,"[266, 59, 57, 73]",Caucasian,40-50S,Anger,Female,mid-dark,masked
cr_3608.jpg,"[110, 0, 70, 44]",Mongoloid,20-30S,Neutral,Female,mid-dark,unmasked
cr_3609.jpg,"[51, 100, 71, 98]",Caucasian,Senior,Happiness,Male,mid-dark,unmasked
cr_3610.jpg,"[255, 67, 10, 13]",Negroid,Baby,Neutral,Male,dark,unmasked
cr_3610.jpg,"[295, 63, 9, 12]",Caucasian,20-30S,Neutral,Female,mid-light,unmasked
cr_3610.jpg,"[55, 50, 11, 16]",Negroid,Baby,Neutral,Male,mid-light,unmasked
cr_3610.jpg,"[336, 68, 11, 14]",Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
cr_3610.jpg,"[139, 54, 10, 15]",Negroid,Baby,Neutral,Male,dark,unmasked
cr_3611.jpg,"[199, 41, 64, 81]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3612.jpg,"[90, 125, 35, 44]",Mongoloid,20-30S,Neutral,Female,mid-dark,masked
cr_3614.jpg,"[106, 30, 33, 41]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3615.jpg,"[68, 32, 131, 174]",Negroid,Baby,Fear,Female,mid-dark,masked
cr_3616.jpg,"[84, 56, 94, 151]",Caucasian,Kid,Neutral,Male,light,unmasked
cr_3616.jpg,"[343, 65, 93, 142]",Caucasian,Kid,Neutral,Male,mid-dark,unmasked
cr_3617.jpg,"[207, 36, 44, 59]",Negroid,20-30S,Happiness,Female,mid-dark,unmasked
cr_3619.jpg,"[151, 2, 87, 129]",Mongoloid,Kid,Fear,Female,mid-dark,masked
cr_3619.jpg,"[21, 1, 87, 130]",Mongoloid,Kid,Disgust,Female,mid-dark,masked
cr_3619.jpg,"[21, 134, 86, 126]",Mongoloid,Kid,Fear,Female,mid-dark,masked
cr_3619.jpg,"[152, 131, 86, 129]",Mongoloid,Kid,Disgust,Female,mid-dark,masked
cr_3620.jpg,"[184, 76, 26, 24]",Caucasian,Baby,Neutral,Male,mid-light,masked
cr_3621.jpg,"[101, 61, 94, 97]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3622.jpg,"[167, 104, 32, 44]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3622.jpg,"[91, 78, 22, 43]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3623.jpg,"[134, 22, 38, 45]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3623.jpg,"[67, 80, 33, 57]",Mongoloid,40-50S,Neutral,Male,mid-dark,unmasked
cr_3626.jpg,"[392, 91, 19, 25]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_3627.jpg,"[285, 61, 36, 56]",Mongoloid,20-30S,Neutral,Female,light,masked
cr_3627.jpg,"[101, 21, 40, 61]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3628.jpg,"[243, 54, 47, 69]",Negroid,20-30S,Disgust,Male,dark,unmasked
cr_3628.jpg,"[91, 39, 38, 57]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3629.jpg,"[161, 67, 22, 27]",Negroid,40-50S,Neutral,Male,mid-dark,unmasked
cr_3629.jpg,"[336, 75, 13, 25]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3632.jpg,"[170, 70, 47, 71]",Caucasian,40-50S,Neutral,Male,dark,masked
cr_3634.jpg,"[251, 18, 47, 68]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3635.jpg,"[182, 30, 50, 63]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_3636.jpg,"[176, 22, 31, 45]",Negroid,20-30S,Neutral,Male,dark,unmasked
cr_3637.jpg,"[83, 67, 50, 76]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3638.jpg,"[520, 23, 123, 155]",Negroid,20-30S,Neutral,Male,light,unmasked
cr_3639.jpg,"[36, 25, 60, 105]",Caucasian,Baby,Fear,Female,mid-dark,unmasked
cr_3639.jpg,"[165, 24, 60, 105]",Caucasian,Baby,Fear,Female,mid-dark,unmasked
cr_3640.jpg,"[77, 101, 25, 34]",Caucasian,Baby,Fear,Male,mid-dark,unmasked
cr_3641.jpg,"[89, 83, 25, 31]",Caucasian,20-30S,Neutral,Male,mid-light,unmasked
cr_3642.jpg,"[80, 132, 41, 52]",Caucasian,20-30S,Neutral,Female,mid-dark,masked
cr_3644.jpg,"[223, 51, 33, 48]",Negroid,Senior,Neutral,Male,light,masked
cr_3645.jpg,"[88, 64, 27, 22]",Caucasian,Baby,Neutral,Male,mid-dark,unmasked
cr_3646.jpg,"[254, 30, 54, 69]",Negroid,20-30S,Happiness,Male,mid-dark,unmasked
cr_3646.jpg,"[114, 84, 32, 47]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3648.jpg,"[238, 50, 85, 114]",Negroid,20-30S,Surprise,Female,mid-dark,unmasked
cr_3649.jpg,"[127, 45, 47, 66]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3650.jpg,"[207, 13, 38, 57]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3651.jpg,"[106, 49, 54, 74]",Negroid,20-30S,Fear,Female,mid-dark,masked
cr_3652.jpg,"[163, 45, 52, 74]",Mongoloid,40-50S,Neutral,Male,dark,masked
cr_3653.jpg,"[175, 63, 38, 46]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3653.jpg,"[90, 47, 22, 31]",Caucasian,20-30S,Neutral,Male,dark,unmasked
cr_3653.jpg,"[272, 77, 31, 48]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3653.jpg,"[91, 46, 23, 44]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3654.jpg,"[65, 181, 19, 27]",Caucasian,Baby,Neutral,Male,mid-light,unmasked
cr_3654.jpg,"[26, 190, 24, 28]",Caucasian,Baby,Neutral,Male,light,unmasked
cr_3654.jpg,"[124, 188, 29, 30]",Negroid,Senior,Neutral,Male,light,unmasked
cr_3654.jpg,"[99, 10, 39, 45]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_3654.jpg,"[214, 93, 20, 31]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_3656.jpg,"[77, 95, 14, 17]",Negroid,40-50S,Neutral,Male,dark,unmasked
cr_3656.jpg,"[137, 69, 9, 13]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3656.jpg,"[134, 69, 10, 14]",Negroid,40-50S,Neutral,Male,mid-dark,unmasked
cr_3656.jpg,"[128, 83, 13, 16]",Mongoloid,Baby,Neutral,Male,mid-light,unmasked
cr_3657.jpg,"[76, 48, 36, 45]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_3657.jpg,"[150, 50, 35, 46]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_3658.jpg,"[260, 51, 42, 33]",Caucasian,40-50S,Neutral,Male,dark,unmasked
cr_3659.jpg,"[54, 92, 10, 13]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_3659.jpg,"[183, 55, 26, 29]",Mongoloid,Baby,Neutral,Male,mid-dark,masked
cr_3661.jpg,"[196, 26, 36, 52]",Caucasian,20-30S,Neutral,Female,light,masked
cr_3662.jpg,"[262, 18, 42, 59]",Negroid,40-50S,Neutral,Male,light,masked
cr_3663.jpg,"[221, 67, 83, 105]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3664.jpg,"[179, 96, 73, 69]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_3665.jpg,"[114, 80, 32, 45]",Caucasian,Senior,Neutral,Male,dark,masked
cr_3666.jpg,"[164, 17, 23, 30]",Mongoloid,20-30S,Neutral,Female,dark,unmasked
cr_3666.jpg,"[52, 43, 48, 61]",Caucasian,40-50S,Neutral,Female,light,unmasked
cr_3667.jpg,"[78, 30, 50, 66]",Mongoloid,20-30S,Fear,Male,dark,masked
cr_3668.jpg,"[298, 151, 38, 36]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_3669.jpg,"[233, 52, 60, 88]",Caucasian,20-30S,Happiness,Male,mid-dark,unmasked
cr_3669.jpg,"[119, 98, 53, 71]",Negroid,Senior,Disgust,Male,mid-dark,unmasked
cr_3670.jpg,"[95, 71, 43, 58]",Caucasian,40-50S,Neutral,Male,mid-dark,unmasked
cr_3671.jpg,"[296, 72, 34, 47]",Caucasian,40-50S,Neutral,Male,mid-dark,masked
cr_3672.jpg,"[353, 100, 13, 15]",Caucasian,Baby,Neutral,Female,mid-dark,unmasked
cr_3672.jpg,"[354, 100, 12, 11]",Caucasian,20-30S,Neutral,Female,mid-dark,unmasked
cr_3672.jpg,"[145, 82, 16, 26]",Negroid,20-30S,Neutral,Male,dark,masked
cr_3672.jpg,"[219, 98, 13, 16]",Caucasian,Baby,Neutral,Male,mid-light,masked
cr_3673.jpg,"[80, 58, 84, 129]",Negroid,20-30S,Neutral,Female,mid-dark,masked
cr_3674.jpg,"[214, 129, 9, 12]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3674.jpg,"[190, 131, 16, 26]",Mongoloid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3674.jpg,"[314, 126, 21, 33]",Negroid,20-30S,Neutral,Male,light,masked
cr_3675.jpg,"[44, 101, 45, 52]",Caucasian,20-30S,Neutral,Male,mid-light,masked
cr_3675.jpg,"[111, 0, 26, 36]",Caucasian,20-30S,Neutral,Female,light,unmasked
cr_3676.jpg,"[169, 27, 55, 79]",Mongoloid,20-30S,Neutral,Female,mid-light,masked
cr_3677.jpg,"[112, 38, 67, 87]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3678.jpg,"[170, 36, 24, 29]",Mongoloid,Baby,Neutral,Male,dark,masked
cr_3679.jpg,"[87, 73, 22, 21]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3680.jpg,"[49, 17, 171, 226]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_3681.jpg,"[76, 39, 107, 101]",Caucasian,Baby,Neutral,Female,light,masked
cr_3682.jpg,"[122, 66, 35, 43]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3682.jpg,"[259, 51, 32, 42]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3683.jpg,"[369, 104, 25, 33]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_3685.jpg,"[41, 46, 88, 118]",Caucasian,40-50S,Fear,Male,light,unmasked
cr_3686.jpg,"[117, 23, 15, 17]",Mongoloid,Baby,Neutral,Female,light,masked
cr_3686.jpg,"[118, 26, 14, 21]",Mongoloid,Baby,Neutral,Female,light,unmasked
cr_3687.jpg,"[221, 46, 58, 86]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3688.jpg,"[102, 85, 56, 66]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3689.jpg,"[158, 33, 60, 85]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_3690.jpg,"[118, 29, 15, 26]",Negroid,20-30S,Neutral,Male,dark,masked
cr_3691.jpg,"[30, 35, 147, 197]",Caucasian,20-30S,Anger,Female,mid-dark,masked
cr_3692.jpg,"[155, 76, 31, 51]",Caucasian,20-30S,Neutral,Female,light,unmasked
cr_3692.jpg,"[280, 92, 34, 47]",Mongoloid,20-30S,Happiness,Male,mid-dark,unmasked
cr_3692.jpg,"[72, 53, 36, 46]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3694.jpg,"[126, 39, 68, 80]",Negroid,Senior,Neutral,Male,dark,unmasked
cr_3695.jpg,"[153, 102, 106, 80]",Negroid,20-30S,Neutral,Male,light,unmasked
cr_3696.jpg,"[39, 16, 21, 29]",Negroid,20-30S,Neutral,Male,dark,masked
cr_3697.jpg,"[280, 0, 43, 27]",Mongoloid,20-30S,Neutral,Female,mid-light,unmasked
cr_3697.jpg,"[110, 31, 86, 99]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3698.jpg,"[79, 30, 25, 31]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3698.jpg,"[151, 24, 25, 35]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3698.jpg,"[151, 181, 25, 38]",Caucasian,20-30S,Neutral,Female,light,masked
cr_3698.jpg,"[151, 103, 25, 37]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3699.jpg,"[405, 53, 77, 91]",Caucasian,Senior,Happiness,Male,light,masked
cr_3700.jpg,"[205, 67, 50, 63]",Caucasian,20-30S,Neutral,Male,mid-light,masked
cr_3701.jpg,"[25, 9, 81, 121]",Caucasian,Kid,Neutral,Male,mid-dark,unmasked
cr_3702.jpg,"[137, 52, 68, 100]",Negroid,20-30S,Happiness,Male,dark,unmasked
cr_3703.jpg,"[71, 69, 37, 42]",Mongoloid,Baby,Neutral,Female,light,unmasked
cr_3703.jpg,"[157, 90, 32, 39]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_3706.jpg,"[175, 21, 123, 170]",Caucasian,Senior,Happiness,Male,light,masked
cr_3707.jpg,"[196, 30, 45, 60]",Caucasian,40-50S,Disgust,Male,mid-light,masked
cr_3710.jpg,"[29, 81, 23, 30]",Caucasian,20-30S,Neutral,Female,light,masked
cr_3710.jpg,"[249, 31, 52, 74]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3711.jpg,"[339, 67, 101, 139]",Caucasian,Kid,Anger,Female,mid-dark,unmasked
cr_3711.jpg,"[79, 62, 101, 144]",Caucasian,20-30S,Anger,Female,mid-dark,unmasked
cr_3712.jpg,"[62, 100, 21, 30]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3713.jpg,"[272, 36, 56, 76]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3713.jpg,"[73, 50, 51, 70]",Mongoloid,20-30S,Neutral,Female,dark,masked
cr_3716.jpg,"[232, 47, 45, 62]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3719.jpg,"[220, 51, 63, 87]",Negroid,20-30S,Neutral,Male,light,unmasked
cr_3721.jpg,"[168, 39, 52, 67]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_3722.jpg,"[118, 21, 20, 23]",Mongoloid,20-30S,Fear,Male,light,unmasked
cr_3723.jpg,"[205, 41, 60, 87]",Negroid,20-30S,Happiness,Male,dark,unmasked
cr_3724.jpg,"[100, 77, 208, 185]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3726.jpg,"[78, 7, 54, 70]",Negroid,20-30S,Happiness,Male,light,unmasked
cr_3727.jpg,"[307, 87, 26, 29]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3727.jpg,"[359, 79, 27, 33]",Caucasian,20-30S,Neutral,Female,mid-dark,masked
cr_3727.jpg,"[201, 86, 21, 26]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_3729.jpg,"[114, 78, 21, 24]",Mongoloid,20-30S,Neutral,Male,mid-light,unmasked
cr_3729.jpg,"[290, 46, 39, 51]",Mongoloid,20-30S,Neutral,Male,mid-light,masked
cr_3729.jpg,"[225, 110, 29, 40]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_3730.jpg,"[197, 59, 36, 47]",Negroid,20-30S,Neutral,Male,light,masked
cr_3730.jpg,"[141, 78, 30, 34]",Negroid,40-50S,Fear,Male,dark,masked
cr_3731.jpg,"[178, 41, 50, 71]",Negroid,20-30S,Anger,Male,mid-dark,masked
cr_3732.jpg,"[217, 54, 55, 84]",Caucasian,40-50S,Neutral,Female,mid-dark,unmasked
cr_3733.jpg,"[158, 32, 70, 104]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3734.jpg,"[246, 65, 30, 41]",Negroid,20-30S,Neutral,Male,light,masked
cr_3734.jpg,"[327, 40, 30, 50]",Caucasian,Senior,Neutral,Male,dark,masked
cr_3735.jpg,"[161, 46, 45, 66]",Caucasian,20-30S,Neutral,Male,light,unmasked
cr_3737.jpg,"[182, 60, 23, 31]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3737.jpg,"[270, 83, 26, 34]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3737.jpg,"[144, 93, 25, 34]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3737.jpg,"[120, 61, 24, 30]",Caucasian,20-30S,Neutral,Male,mid-dark,masked
cr_3737.jpg,"[216, 87, 25, 34]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3737.jpg,"[89, 84, 22, 29]",Mongoloid,20-30S,Neutral,Female,light,masked
cr_3738.jpg,"[255, 38, 42, 55]",Mongoloid,20-30S,Neutral,Male,mid-dark,masked
cr_3738.jpg,"[77, 45, 33, 73]",Caucasian,20-30S,Neutral,Male,mid-dark,unmasked
cr_3739.jpg,"[204, 50, 54, 72]",Negroid,20-30S,Neutral,Male,mid-dark,masked
cr_3740.jpg,"[26, 40, 96, 127]",Caucasian,Baby,Neutral,Male,mid-dark,unmasked
cr_3741.jpg,"[73, 38, 58, 66]",Mongoloid,Senior,Anger,Male,dark,unmasked
cr_3743.jpg,"[193, 41, 69, 81]",Caucasian,20-30S,Neutral,Female,mid-light,masked
cr_3744.jpg,"[96, 0, 56, 39]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_3745.jpg,"[47, 55, 65, 103]",Caucasian,20-30S,Fear,Male,mid-dark,masked
cr_3746.jpg,"[197, 47, 46, 52]",Mongoloid,40-50S,Neutral,Male,light,masked
cr_3747.jpg,"[107, 33, 39, 53]",Negroid,20-30S,Neutral,Male,mid-dark,unmasked
cr_3747.jpg,"[235, 49, 43, 40]",Caucasian,20-30S,Neutral,Male,light,masked
cr_3748.jpg,"[278, 98, 31, 39]",Caucasian,Senior,Neutral,Male,mid-light,unmasked
cr_3748.jpg,"[166, 103, 18, 33]",Mongoloid,40-50S,Neutral,Male,dark,unmasked
cr_3749.jpg,"[127, 103, 37, 47]",Negroid,Senior,Neutral,Male,dark,unmasked
cr_3750.jpg,"[101, 83, 42, 57]",Mongoloid,20-30S,Neutral,Male,light,masked
cr_3751.jpg,"[101, 29, 52, 70]",Mongoloid,20-30S,Neutral,Female,mid-light,masked
cr_3752.jpg,"[89, 73, 34, 51]",Mongoloid,Teenager,Neutral,Male,light,unmasked
cr_3754.jpg,"[183, 40, 42, 56]",Negroid,20-30S,Anger,Male,mid-dark,unmasked
cr_3755.jpg,"[157, 49, 34, 45]",Mongoloid,Baby,Neutral,Male,light,unmasked
cr_3755.jpg,"[84, 44, 34, 47]",Mongoloid,20-30S,Neutral,Male,light,unmasked
cr_3756.jpg,"[220, 33, 59, 80]",Mongoloid,20-30S,Neutral,Male,dark,masked
cr_3756.jpg,"[109, 78, 54, 68]",Caucasian,40-50S,Neutral,Male,dark,masked
cr_3757.jpg,"[389, 131, 10, 12]",Caucasian,Baby,Neutral,Male,light,masked
cr_3758.jpg,"[275, 30, 22, 23]",Negroid,Senior,Neutral,Male,mid-light,unmasked
cr_3760.jpg,"[166, 26, 61, 83]",Negroid,20-30S,Neutral,Male,dark,masked
cr_3761.jpg,"[118, 111, 29, 33]",Caucasian,40-50S,Neutral,Male,light,masked
